date,score
2024-06-11,0.085
2024-06-12,0.1486
2024-06-13,0.11522857142857143
2024-06-14,0.14499583333333332
2024-06-16,0.05934999999999999
2024-06-17,0.11958666666666667
2024-06-18,0.14713
2024-06-19,0.6209
2024-06-20,0.2553
2024-06-21,0.3715
2024-06-22,0.1618
2024-06-23,0.802
2024-06-24,0.38634999999999997
2024-06-25,0.154225
2024-06-26,0.296
2024-06-27,-0.12673333333333334
2024-06-28,0.4767
2024-06-30,0.5574
2024-07-01,0.0
2024-07-02,0.10115
2024-07-03,0.36902500000000005
2024-07-04,0.3863666666666667
2024-07-10,0.38872500000000004
2024-07-12,0.5569666666666667
2024-07-14,0.3612
2024-07-15,-0.1531
2024-07-17,0.1186
2024-07-18,0.10606666666666666
2024-07-19,0.17
2024-07-20,0.57845
2024-07-23,0.06743333333333333
2024-07-24,-0.2263
2024-07-25,-0.07224
2024-07-26,-0.148
2024-07-28,0.2263
2024-07-29,0.23835
2024-07-31,0.0
2024-08-01,0.0772
2024-08-03,0.0036
2024-08-05,-0.5267
2024-08-06,0.1806
2024-08-07,0.3818
2024-08-09,0.10115
2024-08-10,0.6369
2024-08-13,-0.01185
2024-08-14,0.0
2024-08-17,0.4767
2024-08-18,0.7269
2024-08-19,0.35150000000000003
2024-08-21,0.2023
2024-08-22,0.09866666666666667
2024-08-23,0.7003
2024-08-25,0.3182
2024-08-26,0.0
2024-08-27,0.23835
2024-08-28,0.5994
2024-08-29,-0.2023
2024-08-30,-0.24695
2024-09-02,0.29295
2024-09-03,0.1661
2024-09-06,0.4939
2024-09-08,0.0
2024-09-09,0.1909
2024-09-10,0.0
2024-09-11,0.19997499999999999
2024-09-12,-0.010413333333333333
2024-09-13,0.0387578947368421
2024-09-14,-0.4685
2024-09-16,0.2341375
2024-09-17,0.1227625
2024-09-18,0.08826666666666666
2024-09-19,0.164275
2024-09-20,0.11565
2024-09-21,0.04082000000000001
2024-09-22,-0.21625
2024-09-23,0.1283
2024-09-24,-0.016099999999999993
2024-09-25,0.16191
2024-09-26,0.0274
2024-09-27,0.018575000000000008
2024-09-28,0.1662
2024-09-29,0.0006500000000000117
2024-09-30,-0.17109999999999997
2024-10-01,-0.03441250000000001
2024-10-02,-0.2997
2024-10-03,0.43405
2024-10-04,-0.042874999999999996
2024-10-05,0.2619
2024-10-06,-0.4019
2024-10-07,-0.03228333333333331
2024-10-08,0.08075000000000002
2024-10-09,0.17046666666666668
2024-10-10,-0.08479999999999999
2024-10-11,0.07536666666666668
2024-10-12,-0.22306666666666666
2024-10-13,0.06420000000000001
2024-10-14,0.12445833333333334
2024-10-15,0.05850000000000001
2024-10-16,-0.04133333333333333
2024-10-17,0.286925
2024-10-18,-0.3818
2024-10-19,0.1847
2024-10-20,-0.3389
2024-10-21,0.17570000000000002
2024-10-22,-0.6597
2024-10-23,0.042800000000000005
2024-10-24,0.4404
2024-10-25,0.018233333333333324
2024-10-26,0.29295
2024-10-27,0.33645
2024-10-28,0.3454
2024-10-29,0.0
2024-10-30,-0.04450000000000001
2024-11-01,0.0
2024-11-04,0.0
2024-11-05,-0.08254999999999998
2024-11-06,0.1531
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.125
2024-11-15,0.0
2024-11-16,0.4767
2024-11-18,0.13635
2024-11-20,0.1531
2024-11-21,0.0
2024-11-22,0.4404
2024-11-24,0.4019
2024-11-25,0.0
2024-11-27,0.4926
2024-11-29,0.0
2024-12-02,-0.0424
2024-12-03,0.26704999999999995
2024-12-04,0.0
2024-12-05,0.3243
2024-12-06,0.0
2024-12-08,-0.148
2024-12-09,0.1815
2024-12-11,0.03900625
2024-12-12,-0.12463913043478261
2024-12-13,0.5026
2024-12-14,0.54815
2024-12-15,0.05295
2024-12-16,0.3983666666666667
2024-12-17,0.3502
2024-12-18,0.5106
2024-12-19,-0.128
2024-12-20,0.34235
2024-12-21,0.0
2024-12-22,0.31245
2024-12-25,0.19063333333333332
2024-12-26,0.6369
2024-12-30,0.0
2024-12-31,0.10115
2025-01-01,0.6369
2025-01-03,0.0
2025-01-06,0.23835
2025-01-07,0.20095
2025-01-08,-0.131675
2025-01-09,0.4404
2025-01-10,0.33525
2025-01-11,0.0
2025-01-13,0.1909
2025-01-14,0.577
2025-01-15,0.0
2025-01-16,0.4299
2025-01-17,0.38915
2025-01-21,-0.10115
2025-01-22,0.76115
2025-01-23,0.17
2025-01-24,0.0
2025-01-27,0.4767
2025-01-28,0.5267
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-03,0.4767
2025-02-04,0.08574999999999999
2025-02-07,0.0
2025-02-08,0.35705000000000003
2025-02-10,-0.4215
2025-02-11,0.0
2025-02-12,0.09480000000000001
2025-02-13,0.23673333333333332
2025-02-14,0.0129
2025-02-15,-0.20095
2025-02-17,0.3182
2025-02-18,0.7003
2025-02-19,0.0
2025-02-20,0.11315
2025-02-21,0.2897
2025-02-24,0.2023
2025-02-25,0.5106
2025-02-27,-0.0323
2025-03-02,0.6124
2025-03-03,0.0
2025-03-05,0.21627999999999997
2025-03-06,0.5106
2025-03-07,0.11315
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,-0.15293333333333334
2025-03-11,0.2023
2025-03-12,0.054838461538461544
2025-03-13,0.06928
2025-03-14,0.3818
2025-03-17,0.4039333333333333
2025-03-18,0.22403333333333333
2025-03-19,0.2320375
2025-03-20,0.0
2025-03-24,0.42406666666666665
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,-0.5106
2025-03-30,0.2023
2025-03-31,0.0
2025-04-01,0.5423
2025-04-02,0.3818
2025-04-03,0.27749999999999997
2025-04-05,0.6705
2025-04-07,0.7096
2025-04-08,0.57875
2025-04-09,-0.4767
2025-04-14,-0.7269
2025-04-15,0.07623333333333332
2025-04-16,0.0
2025-04-18,-0.1531
2025-04-21,0.3818
2025-04-23,0.38889999999999997
2025-04-24,0.2058875
2025-04-28,0.3774666666666667
2025-05-01,0.11315
2025-05-05,0.0
2025-05-08,0.0
2025-05-09,0.4767
2025-05-13,0.24503333333333333
2025-05-14,0.064
2025-05-15,0.0
2025-05-16,0.40835
2025-05-19,0.4871
2025-05-20,0.2023
2025-05-21,0.0
2025-05-22,0.0
2025-05-27,-0.125
2025-05-28,0.3818
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,0.4404
2025-06-01,0.5859
2025-06-02,0.20095
2025-06-03,-0.34
2025-06-04,0.0
2025-06-05,0.6124
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.13485000000000003
2025-06-09,0.0
2025-06-10,0.16978333333333331
