date,score
2025-04-18,0.113075
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,-0.06353333333333334
2025-04-22,0.15745882352941176
2025-04-23,-0.0032806451612903214
2025-04-24,0.07035454545454545
2025-04-25,-0.07022307692307693
2025-04-26,0.3528
2025-04-27,0.0
2025-04-28,0.0033481481481481496
2025-04-29,0.12176666666666665
2025-04-30,-0.07176521739130433
2025-05-01,0.0064985915492957805
2025-05-02,-0.0007164179104477606
2025-05-03,0.03110833333333333
2025-05-04,0.0
2025-05-05,-0.05372499999999999
2025-05-06,-0.16509375
2025-05-07,-0.05196451612903226
2025-05-08,-0.04022380952380952
2025-05-09,0.1074764705882353
2025-05-10,0.0
2025-05-11,0.34
2025-05-12,0.08968928571428572
2025-05-13,0.1808764705882353
2025-05-14,0.16528947368421054
2025-05-15,-0.01848275862068966
2025-05-16,-0.07439047619047619
2025-05-17,0.16455
2025-05-18,-0.016474999999999997
2025-05-19,0.08595652173913045
2025-05-20,0.16998695652173912
2025-05-21,0.14201764705882353
2025-05-22,0.022394444444444443
2025-05-23,-0.14280555555555555
2025-05-24,0.17452
2025-05-25,0.05088571428571429
2025-05-26,0.0727875
2025-05-27,0.034248275862068966
2025-05-28,0.05372222222222223
2025-05-29,0.11560000000000001
2025-05-30,0.09609999999999999
2025-05-31,0.21230000000000002
2025-06-01,0.23140000000000002
2025-06-02,0.04564444444444444
2025-06-03,0.1285076923076923
2025-06-04,-0.014374999999999999
2025-06-05,0.11136249999999999
2025-06-06,-0.003715789473684213
2025-06-07,-0.010614285714285703
2025-06-08,0.06467
2025-06-09,0.10376301369863014
2025-06-10,0.28595
