date,score
2024-06-11,0.004725000000000007
2024-06-12,0.1589
2024-06-13,0.3182
2024-06-16,0.4588
2024-06-17,0.13335
2024-06-18,0.0
2024-06-19,0.6249
2024-06-20,0.0
2024-06-21,0.4767
2024-06-25,0.13396666666666665
2024-06-26,0.19093333333333332
2024-06-27,0.3182
2024-07-01,-0.296
2024-07-05,0.0
2024-07-06,0.6369
2024-07-08,0.06893333333333333
2024-07-09,0.3754166666666667
2024-07-10,0.5878
2024-07-11,0.13693333333333332
2024-07-12,0.23512
2024-07-14,0.5122666666666666
2024-07-15,0.4834
2024-07-16,0.034650000000000014
2024-07-17,0.22032
2024-07-18,0.2161
2024-07-19,0.034650000000000014
2024-07-20,0.2233
2024-07-21,0.3898
2024-07-22,0.3645
2024-07-23,0.5878
2024-07-24,0.2385
2024-07-25,0.3187625
2024-07-26,0.28185
2024-07-27,0.0
2024-07-28,0.1741
2024-07-30,0.28905000000000003
2024-07-31,0.0
2024-08-01,0.47796666666666665
2024-08-02,0.48355
2024-08-03,0.2251
2024-08-04,0.50525
2024-08-05,-0.16219999999999996
2024-08-06,0.0
2024-08-07,0.29985
2024-08-08,0.148
2024-08-09,0.24425714285714287
2024-08-11,0.48132
2024-08-12,0.29215
2024-08-13,0.35159999999999997
2024-08-14,0.2847
2024-08-15,0.465175
2024-08-16,0.26253333333333334
2024-08-17,-0.1027
2024-08-18,0.16355
2024-08-19,0.13286666666666666
2024-08-20,0.5847
2024-08-21,0.729
2024-08-22,0.5847
2024-08-23,0.729
2024-08-25,0.729
2024-08-29,0.0
2024-09-03,0.5994
2024-09-04,0.0
2024-09-06,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-16,0.4767
2024-09-17,0.55115
2024-09-18,0.0
2024-09-19,0.2023
2024-09-20,0.0
2024-09-23,0.21979999999999997
2024-09-25,0.0
2024-09-26,-0.01865
2024-09-27,0.2023
2024-09-30,0.4939
2024-10-01,-0.11315
2024-10-02,0.0
2024-10-03,0.0
2024-10-04,0.0
2024-10-09,0.39233333333333337
2024-10-10,0.5267
2024-10-11,0.3182
2024-10-14,0.0
2024-10-15,0.4767
2024-10-17,0.2716
2024-10-18,0.22047499999999998
2024-10-19,0.0
2024-10-21,0.306025
2024-10-23,0.046418181818181824
2024-10-24,0.0858
2024-10-25,0.5927
2024-10-28,0.0
2024-10-29,0.11315
2024-10-30,0.0
2024-11-01,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.7783
2024-11-08,0.5267
2024-11-11,0.23263333333333333
2024-11-12,0.0
2024-11-13,0.24503333333333333
2024-11-14,0.288675
2024-11-19,0.0
2024-11-20,0.13396666666666665
2024-11-22,0.0
2024-11-25,0.21955
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-03,0.1591
2024-12-04,0.25
2024-12-05,0.0
2024-12-07,0.4404
2024-12-08,0.34
2024-12-11,0.0
2024-12-12,0.17263333333333333
2024-12-13,0.1945
2024-12-17,0.0
2024-12-19,0.0
2024-12-26,0.3344666666666667
2024-12-27,-0.09825
2025-01-02,-0.6369
2025-01-08,0.2023
2025-01-09,0.47713333333333335
2025-01-10,0.0
2025-01-13,0.24328
2025-01-14,0.0
2025-01-16,0.11315
2025-01-17,0.0
2025-01-18,0.0
2025-01-20,0.0
2025-01-21,0.5798666666666666
2025-01-22,0.11333333333333334
2025-01-23,0.1779
2025-01-24,0.0
2025-01-27,0.2919
2025-01-28,0.5859
2025-01-29,0.11117142857142857
2025-01-30,0.30545
2025-01-31,0.0
2025-02-01,0.4767
2025-02-02,0.0
2025-02-03,0.2023
2025-02-04,0.2202
2025-02-06,0.11315
2025-02-12,0.0593
2025-02-18,0.7269
2025-02-19,0.0
2025-02-20,0.4215
2025-02-21,0.3818
2025-02-25,0.32594999999999996
2025-02-26,0.0
2025-02-27,0.8074
2025-02-28,-0.1531
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.39796666666666664
2025-03-07,0.28315
2025-03-08,0.0
2025-03-10,0.02965
2025-03-11,0.0
2025-03-12,0.29885
2025-03-14,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-20,0.2263
2025-03-21,0.3818
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,-0.03423333333333333
2025-03-28,0.5267
2025-03-31,-0.296
2025-04-01,-0.4019
2025-04-02,0.0903
2025-04-03,0.24815
2025-04-07,0.4425666666666667
2025-04-09,0.6486
2025-04-10,0.22119999999999998
2025-04-14,0.0
2025-04-15,0.21075
2025-04-16,0.07636
2025-04-17,0.0
2025-04-18,0.0
2025-04-21,0.0
2025-04-22,0.4404
2025-04-23,0.08750666666666666
2025-04-24,0.19375714285714288
2025-04-25,0.2202
2025-04-27,0.23835
2025-04-28,0.5453
2025-04-29,0.6705
2025-04-30,0.263
2025-05-01,-0.24695
2025-05-03,0.2263
2025-05-05,0.2543666666666667
2025-05-06,0.3245166666666667
2025-05-07,0.21115625
2025-05-08,0.358275
2025-05-10,0.4019
2025-05-13,0.34
2025-05-14,0.4767
2025-05-15,0.5267
2025-05-16,0.3818
2025-05-19,0.2294
2025-05-23,0.0
2025-05-28,0.27140000000000003
2025-05-29,-0.3875
2025-06-02,0.6486
2025-06-03,0.0
2025-06-04,0.25099999999999995
2025-06-06,0.2023
2025-06-09,0.0
2025-06-10,0.4491
