date,sentiment,stock_price
2024-06-11,0.3454,105.71742248535156
2024-06-13,0.29769999999999996,106.88240814208984
2024-06-14,0.27385,107.1193618774414
2024-06-17,0.26192499999999996,108.81747436523438
2024-06-24,0.25,109.63690948486328
2024-06-25,0.31589999999999996,109.26174926757812
2024-06-26,0.3818,109.13339233398438
2024-06-27,0.2998666666666666,109.14327239990234
2024-06-28,0.2041333333333333,108.6989974975586
2024-07-03,-0.2023,108.98530578613281
2024-07-05,0.4939,110.21939849853516
2024-07-09,0.49815,110.72291564941406
2024-07-11,0.26335,112.49012756347656
2024-07-17,0.10705,112.5197525024414
2024-07-19,0.308825,110.32799530029297
2024-07-22,0.5106,111.76941680908203
2024-07-23,0.3182,111.97675323486328
2024-07-25,0.4939,109.85411071777344
2024-07-30,0.4961833333333333,111.79903411865234
2024-08-01,0.4984666666666666,112.21369934082031
2024-08-06,0.17,108.01778411865234
2024-08-08,0.21000000000000002,108.52128601074219
2024-08-09,0.25,109.29135131835938
2024-08-12,0.25,109.97257232666016
2024-08-14,0.10115,107.69197845458984
2024-08-16,0.30572499999999997,110.41139221191406
2024-08-19,0.4080125,111.44170379638672
2024-08-20,0.5103,112.25405883789062
2024-08-21,0.251635294117647,119.10957336425781
2024-08-22,0.3850333333333333,117.89102935791016
2024-08-23,0.3175666666666666,118.35665130615234
2024-08-26,0.4740999999999999,119.01049041748047
2024-08-28,0.2023,118.16841888427734
2024-09-05,0.23224999999999998,116.91026306152344
2024-09-10,0.46152499999999996,116.73193359375
2024-09-11,0.6908,116.75174713134766
2024-09-12,0.7096,117.11830139160156
2024-09-16,0.1365499999999999,118.49535369873047
2024-09-17,0.14319999999999994,116.74183654785156
2024-09-18,0.14985,116.15734100341797
2024-09-24,0.36005,116.5536117553711
2024-09-26,0.4215,116.97959899902344
2024-09-27,-0.31845,116.40501403808594
2024-09-30,0.6705,116.44463348388672
2024-10-01,0.6705,115.55303192138672
2024-10-03,0.3395,113.98774719238281
2024-10-04,0.44845,113.62120056152344
2024-10-07,0.5574,111.08505249023438
2024-10-08,0.8271,112.39274597167969
2024-10-10,0.5267,111.54075622558594
2024-10-11,0.2263,112.6701431274414
2024-10-15,0.6369,115.67190551757812
2024-10-17,0.3095333333333332,116.38520050048828
2024-10-18,0.3655166666666666,116.61304473876953
2024-10-23,0.3935083333333333,113.15558624267578
2024-10-24,0.4215,113.13575744628906
2024-10-25,0.2716,112.75930786132812
2024-10-28,0.6908,113.10604095458984
2024-10-30,0.4767,111.89740753173828
2024-10-31,0.6486,111.97666931152344
2024-11-06,-0.125,114.55243682861328
2024-11-12,0.518375,118.73310852050781
2024-11-13,0.52615,120.00118255615234
2024-11-14,0.367225,119.16146850585938
2024-11-15,0.28776250000000003,119.22108459472656
2024-11-18,0.2083,118.9229507446289
2024-11-19,0.360225,118.81363677978516
2024-11-20,0.2263916666666666,118.99252319335938
2024-11-21,0.3752,119.02233123779297
2024-11-22,0.350225,120.71171569824219
2024-11-25,0.5106,124.01099395751953
2024-11-26,0.2489333333333333,125.41219329833984
2024-12-02,0.291875,125.40225982666016
2024-12-04,0.3454,124.71656036376953
2024-12-09,0.49115,125.11406707763672
2024-12-12,0.564025,125.63082122802734
2024-12-18,0.6369,120.483154296875
2024-12-26,0.1468,124.22962188720703
2024-12-30,0.7184,120.33409118652344
2024-12-31,-0.148,120.05583953857422
2025-01-02,-0.1366,120.39371490478516
2025-01-03,0.2183333333333333,119.97634887695312
2025-01-08,0.26826666666666665,120.89059448242188
2025-01-14,0.29323333333333335,118.49563598632812
2025-01-16,0.30571666666666664,120.62228393554688
2025-01-21,0.3182,122.53030395507812
2025-01-22,0.42245,121.80485534667969
2025-01-27,0.5267,124.12031555175781
2025-01-29,0.5017,123.43461608886719
2025-02-03,0.4892,123.53398895263672
2025-02-10,0.48295,124.18987274169922
2025-02-12,0.4767,123.63336944580078
2025-02-13,0.4215,125.44248962402344
2025-02-19,0.34,123.02035522460938
2025-02-20,0.3243,122.581787109375
2025-02-21,0.3149208333333333,120.71783447265625
2025-02-24,0.31023124999999996,121.07666778564453
2025-02-26,0.3055416666666666,124.485595703125
2025-02-27,-0.06112916666666671,123.09012603759766
2025-03-03,-0.4278,123.13996887207031
2025-03-04,0.0258,121.34579467773438
2025-03-05,0.4767,122.64158630371094
2025-03-06,0.3818,120.25933074951172
2025-03-10,0.5994,117.22917175292969
2025-03-17,0.3255,114.149169921875
2025-03-18,0.0516,114.88677978515625
2025-03-19,0.1468,117.47836303710938
2025-03-21,0.43260000000000004,115.7439956665039
2025-03-25,0.7184,119.49181365966797
2025-03-31,0.3182,121.40560150146484
2025-04-01,0.35,122.32262420654297
2025-04-02,-0.38585,124.52546691894531
2025-04-03,-0.0342333333333333,125.02384948730469
2025-04-04,0.1755666666666666,121.76444244384766
2025-04-07,-0.0772,118.74424743652344
2025-04-08,0.154225,119.6413345336914
2025-04-10,0.38565,127.05724334716797
2025-04-11,0.517125,127.73503112792969
2025-04-14,-0.7579,130.17710876464844
2025-04-15,-0.322375,128.0839080810547
2025-04-16,-0.10461250000000001,125.90099334716797
2025-04-17,0.11315,127.20675659179688
2025-04-22,-0.1531,125.30294036865234
2025-04-23,-0.195725,125.09362030029297
2025-04-25,-0.2170375,126.15018463134766
2025-04-28,-0.23835,126.71833801269531
2025-04-30,0.23835,128.26332092285156
2025-05-01,0.4215,127.21672058105469
2025-05-02,0.12574999999999997,128.79161071777344
2025-05-05,-0.17,128.52249145507812
2025-05-06,0.05398333333333334,128.04403686523438
