date,sentiment,stock_price
2024-06-12,0.6369,3.5799999237060547
2024-06-13,0.7034,3.5799999237060547
2024-06-14,0.4404,3.450000047683716
2024-06-17,0.7034,3.4600000381469727
2024-06-24,0.7034,3.759999990463257
2024-06-26,0.130025,3.3299999237060547
2024-06-27,0.20215,3.3399999141693115
2024-06-28,0.1779,3.7799999713897705
2024-07-02,0.7034,3.1050000190734863
2024-07-05,0.7034,3.4800000190734863
2024-07-10,0.4404,3.319999933242798
2024-07-17,0.0384666666666666,3.7300000190734863
2024-07-18,0.21013333333333328,3.6500000953674316
2024-07-22,0.3818,3.390000104904175
2024-07-30,0.5859,3.2799999713897705
2024-08-01,0.4404,3.1700000762939453
2024-08-09,0.11905,2.3299999237060547
2024-08-21,-0.2023,2.8299999237060547
2024-09-10,0.2009,3.069999933242798
2024-09-11,0.0678428571428571,4.079999923706055
2024-09-12,0.3612,4.539999961853027
2024-09-13,0.07655,4.579999923706055
2024-09-16,0.362575,4.650000095367432
2024-09-18,0.6486,4.650000095367432
2024-09-23,0.7184,4.420000076293945
2024-10-04,0.64795,5.380000114440918
2024-10-21,0.4404,4.630000114440918
2024-10-23,0.296,4.599999904632568
2024-11-06,0.4404,4.489999771118164
2024-11-07,0.4404,4.639999866485596
2024-11-13,0.442225,4.210000038146973
2024-12-05,0.44405,4.900000095367432
2024-12-06,0.339975,5.289999961853027
2024-12-12,0.4939,4.570000171661377
2025-01-13,0.5106,3.7699999809265137
2025-02-18,0.4588,3.140000104904175
2025-02-20,0.4404,2.990000009536743
2025-03-06,0.5859,2.5199999809265137
2025-03-14,-0.0516,2.390000104904175
2025-03-26,0.4404,2.440000057220459
2025-03-27,0.34964,3.2100000381469727
2025-03-28,0.4215,2.9600000381469727
2025-04-02,-0.07519999999999999,3.3399999141693115
2025-04-08,-0.5719,2.9700000286102295
2025-05-14,0.2023,3.1700000762939453
2025-05-15,0.4404,3.1700000762939453
2025-05-21,0.6154999999999999,3.6500000953674316
2025-05-22,0.7906,3.690000057220459
2025-06-05,0.162625,3.619999885559082
2025-06-06,0.2057,2.7750000953674316
2025-06-09,0.2057,2.640000104904175
